temp,feels_like,temp_min,temp_max,humidity,rain_1h,clouds_all,Normal (kWh),Horario Economico (kWh),Autoconsumo (kWh),wind_gusts_10m (km/h),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²),broken clouds,few clouds,heavy intensity rain,light rain,moderate rain,overcast clouds,scattered clouds,sky is clear,Injeçao na rede (kWh)
18.25,18.43,17.88,19.71,88,0.0,100,0.439,0.0,0.27,29.5,16.3,0.415,181.0,7.0,174.0,11.8,819.3,178.2,6.9,171.3,11.8,806.6,0,0,0,0,0,1,0,0,Low
16.731304591271858,16.674120151355126,13.819751271521675,17.644210119337696,84,0.6663244224526736,97,0.1074869025367231,0.0,0.29532733546782874,31.518999708932444,17.126144486487537,0.346402222869039,259.10055571725974,14.402222869039011,244.69833284822073,17.108256212074593,1119.7654144325154,272.0557554844057,15.104233983384205,256.9515215010215,17.108256212074593,1175.872135700683,0,0,0,0,0,0,0,0,Low
32.04467339030368,34.53799695055574,23.119336561277166,32.48473973417596,48,0.0,0,0.12141758112615512,0.0,0.26361061501956534,22.08036489129756,26.800995158084252,0.25580696610658976,377.80530750978266,297.00497579042127,80.80033171936142,670.3582418873845,588.4104491598847,303.0061368081862,238.2054733694634,64.80066343872284,670.3582418873845,471.91127845828817,0,0,0,0,0,0,0,1,Low
16.79018631096442,16.986511906278338,16.093054365635393,17.62324067659981,94,0.6330543656353906,92,0.10506047625113352,0.0,0.1715503968759446,35.92278568698992,15.612248015620276,0.41050549641338174,27.817043592663712,0.0,27.817043592663712,0.0,528.6068413770025,32.56215667046283,0.0,32.56215667046283,0.0,615.4893095632368,0,0,0,1,0,0,0,0,Low
18.008570948434304,17.473236926480592,15.642785797991838,18.421253453369633,61,0.0,51,0.14267010976855024,0.0,0.1723966946221918,43.14624660823687,18.0,0.3060030987916952,270.266184632403,157.20041317222604,113.06577146017695,430.0278579799184,499.02744480769235,209.30719690435674,121.86084700306336,87.44634990129337,430.0278579799184,386.8022724472431,0,0,0,0,0,0,0,0,Low
18.15,17.98,16.45,18.99,75,0.0,96,0.258,0.0,0.37,31.7,18.1,0.34,415.0,92.0,323.0,101.3,1212.6,402.5,89.2,313.3,101.3,1176.1,0,0,0,0,0,1,0,0,Low
24.455038677480587,24.042992264503884,21.806311088593606,25.472794479102674,41,0.0,0,0.09104127105435712,0.0,0.21172055208973262,17.977386618809348,22.17480661259707,0.1859802214598791,226.80911572044874,169.04729257635898,57.761823144089746,622.3598452900777,372.40679507161354,153.47781737359801,114.38607158446942,39.03800545849872,622.3598452900777,251.96801606350311,0,0,0,0,0,0,0,1,Low
18.02,17.89,16.72,28.12,77,0.0,27,0.047,0.0,0.161,23.0,30.3,0.107,249.0,170.0,79.0,509.4,446.7,179.5,122.6,57.0,509.4,322.1,0,0,0,0,0,0,1,0,Low
15.67,15.46,15.01,15.9,83,0.69,93,0.095,0.0,0.23,32.8,14.2,0.367,390.0,116.0,274.0,148.5,1056.0,412.2,122.6,289.6,148.5,1116.1,0,0,0,1,0,0,0,0,Low
14.255945110205879,14.190151858234925,13.96010547243058,14.90905903146346,93,0.9138312441110727,78,0.16978734330833045,0.0,0.23970506377992332,43.862869291413965,14.443713070858603,0.4261092826771465,205.01645590568143,27.85780551149064,177.15865039419077,51.203037164698486,758.8827433864506,201.5273841733961,27.41409244063204,174.1023634650494,51.203037164698486,746.0045999218798,0,0,0,0,0,0,0,0,Low
19.01,19.08,17.57,19.04,81,0.0,100,1.221,0.0,0.339,28.8,17.1,0.406,259.0,52.0,207.0,98.6,731.8,242.6,48.7,193.9,98.6,685.4,0,0,0,0,0,1,0,0,Low
20.71,21.03,19.45,21.93,84,2.09,77,0.016,0.0,0.266,58.0,19.7,0.418,410.0,270.0,140.0,497.4,751.9,384.7,253.3,131.4,497.4,705.5,0,0,0,0,1,0,0,0,Low
11.82,11.25,11.68,12.01,84,0.21,66,0.489,0.0,0.295,23.8,10.8,0.365,22.0,0.0,22.0,0.0,230.5,34.4,0.0,34.4,0.0,360.7,0,0,0,1,0,0,0,0,Low
5.87848473508857,5.87848473508857,5.506501171405562,7.0910007809370414,91,0.11124732569192144,52,0.3670672054597201,0.0,0.20765439603348188,9.31983563683008,4.277912860267404,0.3446747716160442,5.617584133927563,1.6543960334818908,3.9631881004456724,23.305718748211664,36.79160185959325,14.19324549129245,4.174231670311971,10.01901382098048,48.074625596869,93.38688490914194,0,0,0,0,0,0,0,0,Low
16.50774193704942,16.699516130754365,15.372609972268501,17.34630498613425,95,2.3698240501942447,66,0.07284897358568972,0.0,0.17097360704381606,46.92170092900907,14.051319647809196,0.4289736070438161,46.53958943427588,0.0,46.53958943427588,0.0,549.7324047767642,46.39046918330466,0.0,46.39046918330466,0.0,541.6913488838014,0,0,0,0,0,0,0,0,Low
13.96,12.9,12.72,15.01,57,0.0,89,0.306,0.0,0.286,23.0,12.5,0.357,391.0,216.0,175.0,440.7,681.7,337.4,186.4,151.0,440.7,588.3,0,0,0,0,0,1,0,0,Low
15.989826857028113,15.606383340946152,14.80238648848573,16.668347258770584,75,0.0,81,0.22511684216625194,0.0,0.3185076885660507,28.779900709678614,14.73973846856568,0.37120753118907185,366.6733260842908,227.1986923428284,139.47463374146238,452.26222301719173,685.2241312804257,315.9644508985175,195.96179924464445,120.00265165387303,452.26222301719173,590.5487710313179,1,0,0,0,0,0,0,0,Low
6.67,4.76,3.72,9.23,80,0.0,27,0.74,0.0,0.298,13.7,5.1,0.257,6.0,2.0,4.0,29.9,33.1,15.6,5.2,10.4,59.5,85.8,0,0,0,0,0,0,1,0,Low
9.394200728256612,8.170187050304387,7.8964378719071515,10.360127720032752,83,0.0,97,0.04917468691658654,0.0,0.17643671729146634,11.058882671508414,6.823945288191107,0.3311128874648438,5.0,1.4239452881911059,3.576054711808894,21.637491783972358,32.45632827085336,13.054367172914665,3.7870468069350967,9.324925837160457,43.06624922211539,84.72786748406851,0,0,0,0,0,1,0,0,Low
12.17885268061919,11.81768785422193,10.107221923663024,13.635024238366197,90,0.0,43,0.2519982492983547,0.0,0.21983517360273805,9.350417453826509,10.95424185176254,0.36743253425278405,41.09318611178096,21.023296527945238,20.069889583835717,181.8705494213242,103.6647455109227,86.73511986208239,44.51863722235619,42.216482639726195,283.8289253681822,218.8013601181466,0,0,0,0,0,0,0,0,Low
20.04,20.5,17.88,20.15,92,0.0,100,0.026,0.0,0.226,15.1,18.4,0.331,126.0,52.0,74.0,182.1,393.7,160.7,66.3,94.4,182.1,502.1,0,0,0,0,0,1,0,0,Low
23.56,23.46,19.79,23.72,57,0.0,61,0.0,0.113,0.164,24.1,17.2,0.231,175.0,108.0,67.0,453.2,317.6,241.8,149.2,92.6,453.2,438.8,1,0,0,0,0,0,0,0,Low
23.68,23.88,19.72,24.54,68,0.0,0,0.0,0.077,0.102,16.6,23.5,0.098,117.0,74.0,43.0,419.5,234.1,178.6,112.9,65.6,419.5,357.3,0,0,0,0,0,0,0,1,Low
18.51,18.87,17.79,19.79,94,0.14,100,0.048,0.0,0.236,32.0,19.0,0.382,356.0,76.0,280.0,89.6,1126.9,373.9,79.8,294.0,89.6,1183.4,0,0,0,1,0,0,0,0,Low
8.787524835169858,7.325113848236814,6.8367388810321925,9.24391042727849,82,0.0,0,0.21268058222735528,0.0,0.1964819210521825,16.54216118370531,5.24457631565475,0.3289759868477188,1.4397598684771875,0.0,1.4397598684771875,0.0,12.671687829020344,5.151207565974719,0.0,5.151207565974719,0.0,45.55542368434525,0,0,0,0,0,0,0,1,Low
11.789679541892337,11.165192474191233,9.356051056590836,11.800768557692411,83,0.0,22,0.14278898216983732,0.0,0.13486126975009313,11.003298623001367,8.772616726992425,0.3096665099301254,48.07591534999379,22.81518306999876,25.260732279995032,185.6560765910232,118.08816257396498,97.62706751699615,46.377225395001865,51.26832381499441,270.7708498630858,239.53009740494844,0,0,0,0,0,0,0,0,Low
24.22,24.26,17.72,26.93,60,0.0,1,0.062,0.0,0.199,20.5,24.1,0.148,213.0,129.0,84.0,458.8,385.2,146.4,88.7,57.8,458.8,264.8,0,0,0,0,0,0,0,1,Low
6.23,3.82,2.01,6.72,84,0.0,7,0.302,0.0,0.085,16.9,4.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,Low
18.807290865162248,19.04856701799457,17.94476296295305,20.93373443124976,88,0.3251046113292879,56,0.046290794905589266,0.0,0.23621966622733953,28.916945981494734,18.71227345921431,0.3305324242428297,101.67364075528586,0.0,101.67364075528586,0.0,765.0923990630662,93.63608827397957,0.0,93.63608827397957,0.0,714.1732209048355,0,0,0,0,0,0,0,0,Low
16.06,14.69,13.72,16.26,37,0.0,87,0.175,0.0,0.226,25.2,13.8,0.252,166.0,40.0,126.0,140.7,388.7,111.0,26.7,84.2,140.7,259.9,0,0,0,0,0,1,0,0,Low
14.24,13.68,13.43,14.72,75,0.0,48,0.027,0.0,0.238,18.7,13.1,0.418,161.0,60.0,101.0,180.9,467.6,136.9,51.0,85.9,180.9,397.5,0,0,0,0,0,0,1,0,Low
15.15,15.07,14.72,15.66,90,0.0,99,0.0,0.111,0.139,11.5,15.5,0.39,90.0,9.0,81.0,36.4,329.0,122.8,12.3,110.5,36.4,448.8,0,0,0,0,0,1,0,0,Low
29.192697537999976,30.46030638546935,22.421128788571295,29.66011287885713,54,0.0,1,0.12511875134898034,0.0,0.26850403138775464,37.26163325163275,30.512681412448956,0.1066276204020405,365.6276204020405,287.75282197142826,77.87479843061227,661.4796360959178,576.639011770408,290.95233820489767,228.92745914653034,61.93739921530614,661.4796360959178,458.8016125551019,0,0,0,0,0,0,0,1,Low
14.0,13.7,11.45,14.72,86,0.0,61,0.128,0.0,0.259,18.7,10.7,0.412,150.0,52.0,98.0,157.4,466.6,168.8,58.5,110.3,157.4,525.0,1,0,0,0,0,0,0,0,Low
14.1,13.99,13.34,15.1,93,1.98,97,0.136,0.0,0.176,44.6,14.7,0.416,264.0,127.0,137.0,247.2,713.9,246.9,118.8,128.1,247.2,667.5,0,0,0,0,1,0,0,0,Low
20.646564394865653,20.40965280874181,18.224109809997177,21.461517967769243,62,0.0,51,0.27673718195024294,0.0,0.31372830028951243,20.527089219338453,17.505652003279515,0.3391110212728327,697.6071860802947,592.3641501447562,105.24303593553849,843.9314089221383,963.5744852335318,689.2822769516539,584.7915219950808,104.49075495657314,843.9314089221383,952.6917642502117,0,0,0,0,0,0,0,0,Low
15.27,15.15,15.15,16.93,88,0.15,100,0.026,0.0,0.241,33.1,14.9,0.416,219.0,46.0,173.0,98.9,649.9,203.7,42.8,160.9,98.9,604.6,0,0,0,1,0,0,0,0,Low
13.06,12.54,10.57,14.54,81,0.47,80,0.068,0.0,0.191,27.7,12.1,0.391,522.0,309.0,213.0,450.2,953.4,523.5,309.9,213.6,450.2,956.1,0,0,0,1,0,0,0,0,Low
16.355957187583314,16.395053950550295,16.276860424616334,18.883139575383666,89,0.0,87,0.24386877828553846,0.0,0.4020149669446627,24.50903237033018,17.50903237033018,0.292,234.20431604402367,0.3612948132071008,233.84302123081656,0.3883919241976326,1254.841280892265,233.59657152642959,0.3522624428769223,233.24430908355265,0.3883919241976326,1251.619979118587,0,0,0,0,0,1,0,0,Low
25.233990177207236,24.887190120238415,24.378897715208268,26.05525859494367,41,0.0,0,0.21803221582525392,0.0,0.21262438607545223,9.832389493581402,22.0,0.2397229126565376,210.00780126539195,154.39121645533163,55.616584810060296,600.0678994933195,353.1338486702912,138.30741120212232,101.698338670553,36.60907253156934,600.0678994933195,232.5646779107942,0,0,0,0,0,0,0,1,Low
18.38,18.55,15.9,18.72,87,0.0,95,0.239,0.0,0.216,16.2,16.9,0.365,250.0,55.0,195.0,92.7,788.2,282.3,62.1,220.2,92.7,890.0,0,0,0,0,0,1,0,0,Low
23.25,23.07,19.72,25.26,55,0.0,33,0.083,0.0,0.26,18.4,21.8,0.233,267.0,203.0,64.0,645.8,429.1,192.4,146.3,46.1,645.8,309.2,0,0,0,0,0,0,1,0,Low
16.95782743340497,16.669610176745465,14.099228475537352,17.49919773028831,75,0.0,60,0.13337518126445258,0.0,0.2204656294619034,17.852505423992,15.70093162981766,0.3823467799058703,160.70776049103173,57.36984441928551,103.3379160717462,183.442483728024,438.78518441572794,128.39583028902317,46.11960020022978,82.24700613789655,183.442483728024,353.9563131637268,0,0,0,0,0,0,0,0,Low
23.67,23.69,17.72,24.23,61,0.0,1,0.105,0.0,0.216,19.4,21.7,0.281,260.0,181.0,79.0,567.6,435.1,188.4,131.2,57.3,567.6,315.4,0,0,0,0,0,0,0,1,Low
17.51995298943303,17.79052540311945,14.320666999348951,17.665493419211952,82,0.0,60,0.045148652340702575,0.0,0.2911383741384779,40.79966650032552,16.17802198796957,0.3296185007640045,436.83439946358317,319.85801765278694,116.97638181079623,642.5144497707987,679.9783008452459,470.2483734834262,341.85507079811475,128.39330268531143,642.5144497707987,732.7615985403231,0,0,0,0,0,0,0,0,Low
22.65124602818176,23.52273308696443,18.2223491970017,26.14874507494538,70,0.0,100,0.023833312150302703,0.0,0.2949732176901299,27.064277543688185,21.02856779719475,0.3048095903847629,361.0446371831168,61.32738170891776,299.717255474199,82.51934701595674,986.9351103474457,370.0943629032297,63.02976659529011,307.0645963079396,82.51934701595674,1012.3015429819834,0,0,0,0,0,1,0,0,Low
17.970914337914746,18.126301625936016,16.100703517957356,18.44140703591471,88,0.7920426348511127,81,0.06132041065318996,0.0,0.29440497406596317,36.19437028680903,15.166900911063767,0.3940457953723431,63.48590609787114,0.0,63.48590609787114,0.0,728.1630162593601,66.94576398170076,0.0,66.94576398170076,0.0,764.1193447819122,0,0,0,0,0,0,0,0,Low
13.01,12.06,12.79,15.34,65,0.0,55,0.037,0.0,0.225,18.7,13.8,0.301,310.0,67.0,243.0,118.6,788.4,284.8,61.6,223.3,118.6,724.4,1,0,0,0,0,0,0,0,Low
26.37,26.37,19.72,30.34,54,0.0,0,0.152,0.0,0.279,38.9,29.7,0.102,364.0,287.0,77.0,667.6,570.1,288.5,227.5,61.0,667.6,451.9,0,0,0,0,0,0,0,1,Low
22.99,22.94,19.72,23.48,61,0.0,21,0.292,0.0,0.315,30.6,20.8,0.299,267.0,194.0,73.0,597.9,442.5,194.8,141.5,53.3,597.9,322.8,0,1,0,0,0,0,0,0,Low
16.45049354186434,15.992984450541492,15.285164687983475,22.54724795131505,70,0.0,41,0.17870463759540922,0.0,0.26212118584450816,32.46242162854584,20.440134383573973,0.15482824779267754,554.9561528158844,385.8477470319752,169.10840578390912,587.6629723287778,880.5588300456421,571.0198628922117,396.3510407916447,174.6329512177666,587.6629723287778,903.3716309896845,0,0,0,0,0,0,0,0,Low
19.47,19.07,16.72,20.66,61,0.0,63,0.179,0.0,0.231,19.8,17.6,0.289,244.0,96.0,148.0,270.3,491.1,193.3,76.0,117.2,270.3,389.0,1,0,0,0,0,0,0,0,Low
23.05,22.82,21.54,26.72,54,0.0,0,0.0,0.224,0.175,27.0,21.7,0.107,170.0,117.0,53.0,519.1,298.2,238.2,163.9,74.3,519.1,417.8,0,0,0,0,0,0,0,1,Low
10.186881494758063,8.901758738307862,8.553368746297526,10.427084516232838,82,0.0,97,0.18795349377386872,0.0,0.16909726159482516,15.386355049107395,8.113644950892605,0.383068224754463,33.597969785252246,10.558781871151346,23.039187914100896,95.67504722990932,98.91683191109965,71.3703966072962,22.444995282173323,48.92540132512288,152.79523138007738,209.44237487430794,0,0,0,0,0,1,0,0,Low
17.43714712454149,17.67471946908376,16.894345046914516,18.478735374439598,93,0.15933068244069387,98,0.14948608281364284,0.0,0.3175110442915925,31.323426114575714,18.355643918643537,0.3697572344542272,366.9540533830599,68.58990506440068,298.3641483186592,79.54804513083918,1154.1240444373107,381.8577976047523,71.55224215863728,310.23777325018284,79.54804513083918,1201.0231388250993,0,0,0,1,0,0,0,0,Low
29.16,29.5,20.72,31.45,47,0.0,44,0.017,0.0,0.271,21.6,33.0,0.099,388.0,312.0,76.0,694.3,595.0,312.0,250.9,61.1,694.3,478.5,0,0,0,0,0,0,1,0,Low
25.28,25.48,18.72,27.57,62,0.0,0,0.071,0.0,0.265,40.0,29.0,0.101,360.0,282.0,78.0,659.6,567.2,284.8,223.1,61.7,659.6,448.7,0,0,0,0,0,0,0,1,Low
19.64,19.88,18.12,20.72,85,0.32,100,0.082,0.0,0.208,36.4,17.3,0.423,165.0,7.0,158.0,12.5,774.6,169.6,7.2,162.4,12.5,796.1,0,0,0,1,0,0,0,0,Low
20.44,20.52,15.72,20.7,76,0.0,91,0.0,0.068,0.121,6.8,16.5,0.2,159.0,86.0,73.0,364.0,312.6,219.5,118.7,100.8,364.0,431.6,0,0,0,0,0,1,0,0,Low
19.5,19.26,17.32,20.82,67,0.0,99,0.067,0.0,0.425,16.2,18.7,0.408,410.0,323.0,87.0,722.9,619.9,359.3,283.0,76.2,722.9,543.2,0,0,0,0,0,1,0,0,Low
22.93,23.37,22.32,24.15,80,0.0,63,0.077,0.0,0.198,20.9,21.9,0.284,179.0,32.0,147.0,72.9,591.6,143.9,25.7,118.2,72.9,475.6,1,0,0,0,0,0,0,0,Low
20.09,19.88,16.72,20.15,66,0.0,0,0.022,0.0,0.382,9.7,14.8,0.334,295.0,222.0,73.0,628.5,476.4,370.4,278.7,91.6,628.5,598.1,0,0,0,0,0,0,0,1,Low
10.71388228141207,10.312551673631225,9.808386205891658,12.829904845194738,93,0.05821811656579201,54,0.11916314582164204,0.0,0.20018570960431017,14.128348599587213,10.908273386978317,0.3479863961907416,189.40902551306726,67.40902551306726,122.0,199.3,455.6727240388346,240.3238358430536,85.4885742374139,154.8553368182486,199.3,577.8477600066476,0,0,0,0,0,0,0,0,Low
20.113527528081708,20.52440140444939,18.94631081455152,20.15,89,1.2297727530993978,100,0.44195165722115637,0.0,0.2934628651349991,26.559859555061095,18.013268258570125,0.29112948032460334,112.86731741429874,3.8834831509757386,108.983834263323,6.521015457680093,834.6055210594601,117.39126123632317,4.320375005460509,113.07088623086267,6.521015457680093,867.9145491630093,0,0,0,0,0,0,0,0,Low
19.969733922529617,20.015379256725797,18.584088588333437,20.027152585744894,76,0.9908322825182756,99,0.07296863178330601,0.0,0.3296622320421603,14.850305796429936,17.180819672737584,0.24887336063602852,196.3811790699836,14.55006304890346,181.83111602108013,24.366349302022954,822.7778089488751,185.335340482575,13.70193253212441,171.6334079504506,24.366349302022954,776.5262988629001,0,0,0,1,0,0,0,0,Low
7.62,5.43,5.34,7.89,58,0.0,0,0.233,0.0,0.09,24.5,5.5,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,Low
17.42,16.68,17.37,18.72,56,0.0,0,0.0,0.081,0.194,24.8,14.6,0.265,175.0,117.0,58.0,494.1,315.7,242.3,162.0,80.3,494.1,437.2,0,0,0,0,0,0,0,1,Low
23.37,22.96,21.72,23.48,46,0.0,100,0.113,0.0,0.17,18.4,20.3,0.213,196.0,140.0,56.0,576.9,333.8,125.2,89.4,35.8,576.9,213.2,0,0,0,0,0,1,0,0,Low
29.69100251027912,31.23318756696353,25.268585773023528,29.94485857730235,54,0.0,1,0.10935604304219118,0.0,0.27867352061794115,35.07519306714265,30.970308427807353,0.11323778840166177,372.23778840166176,294.8714644325588,77.36632396910294,673.1745487106324,580.452570231728,296.8506419584059,235.13084757694412,61.68316198455147,673.1745487106324,462.86940824717647,0,0,0,0,0,0,0,1,Low
20.73,21.13,20.01,21.93,87,1.47,74,0.077,0.0,0.187,32.8,20.2,0.418,185.0,39.0,146.0,95.7,550.9,145.6,30.7,114.9,95.7,433.6,0,0,0,0,1,0,0,0,Low
8.44,8.44,7.72,8.48,95,0.0,89,0.473,0.0,0.101,8.6,6.6,0.416,2.0,0.0,2.0,0.0,24.3,5.6,0.0,5.6,0.0,68.5,0,0,0,0,0,1,0,0,Low
19.12,19.07,16.45,21.77,76,0.0,100,0.005,0.0,0.298,19.8,17.8,0.364,356.0,62.0,294.0,84.1,979.2,385.8,67.2,318.6,84.1,1061.1,0,0,0,0,0,1,0,0,Low
8.44217914197167,6.895899114732674,7.6355765542671765,9.518599863805028,85,0.0,0,0.22249210623207916,0.0,0.12660398093270375,16.639601906729624,4.008201770534653,0.35357000680974865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09420040858491971,0,0,0,0,0,0,0,1,Low
17.762532504497216,16.6619463869046,16.875894379709052,18.90163672621685,41,0.0,0,0.13537655529629528,0.0,0.18466049210052923,14.85432685820056,13.303704739682452,0.2874536907539693,322.8487697486769,259.6790157989415,63.16975394973537,746.3734586894178,490.1185236984123,263.49784356375625,211.94506500899445,51.55277855476184,746.3734586894178,400.0015483034387,0,0,0,0,0,0,0,1,Low
26.743413987748212,27.48710908471426,19.55213948598999,27.449985146627412,56,0.0,16,0.0843884307826126,0.0,0.17798310566570769,26.17891609816297,26.463562663573978,0.2022180021024304,261.83213948599,187.41248820096496,74.41965128502503,578.9134613259882,437.7107987675358,188.76642789719799,135.13909989487848,53.72732800231952,578.9134613259882,315.6748209228985,0,0,0,0,0,0,0,0,Low
11.595252714706946,11.348642660562481,10.918327053496602,12.231184779680305,87,0.23251805105049617,62,0.037774805878541984,0.0,0.21395159164628244,25.244303171318702,10.66392080443206,0.3856440216577862,116.88619953590458,18.159802011080153,98.72639752482442,56.66778530615763,442.5837518963126,112.34069296121947,16.46634122211794,95.84481175457137,56.66778530615763,418.60728847496375,0,0,0,0,0,0,0,0,Low
11.7634911168459,10.339948213921634,11.716479282585219,12.81774407541107,92,0.10344674582693211,56,0.09385059171303409,0.0,0.14771227816976712,29.30332842310968,12.309245553450559,0.3554933433526763,148.7359466911306,31.954141991238615,116.781804699892,76.57152362376983,566.4206361039426,176.56937862672834,37.98520707469997,138.58417155202835,76.57152362376983,671.2104289795187,0,0,0,0,0,0,0,0,Low
16.75,15.97,14.55,16.82,57,0.0,99,0.019,0.0,0.352,34.9,13.1,0.334,564.0,355.0,209.0,576.8,859.8,543.7,342.2,201.5,576.8,828.9,0,0,0,0,0,1,0,0,Low
23.3,22.7,22.01,24.72,39,0.0,0,0.0,0.159,0.145,38.2,20.9,0.15,167.0,114.0,53.0,498.2,302.8,232.9,159.0,73.9,498.2,422.2,0,0,0,0,0,0,0,1,Low
20.113525037017485,20.524387703596172,18.94629399986803,20.15,89,1.2298611858792396,100,0.4419266220257364,0.0,0.29345265177169344,26.561229640382585,18.01331185219399,0.29112568145166645,112.8668814780601,3.884977789508274,108.98190368855181,6.523525204882643,834.6030984995053,117.39137333421311,4.322037790827955,113.06933554338517,6.523525204882643,867.9162866803033,0,0,0,0,0,0,0,0,Low
15.09,14.46,12.79,15.15,69,0.31,98,0.05,0.0,0.207,33.5,13.1,0.35,237.0,76.0,161.0,105.7,991.5,245.4,78.7,166.7,105.7,1026.7,0,0,0,1,0,0,0,0,Low
19.02,18.15,17.88,19.04,45,0.0,0,0.307,0.0,0.16,17.6,13.7,0.256,93.0,59.0,34.0,392.9,185.1,155.9,98.9,57.0,437.9,310.2,0,0,0,0,0,0,0,1,Low
19.39,19.66,16.72,25.34,87,0.0,77,0.138,0.0,0.288,15.8,19.4,0.342,289.0,156.0,133.0,365.3,566.0,347.3,187.4,159.8,365.3,680.1,1,0,0,0,0,0,0,0,Low
19.57,20.04,18.72,21.45,94,0.27,83,0.008,0.0,0.216,27.0,18.9,0.298,116.0,0.0,116.0,0.0,950.6,123.5,0.0,123.5,0.0,1011.9,0,0,0,1,0,0,0,0,Low
13.428384480565214,12.752708466983426,12.860008825312555,14.056491495447666,73,0.0,97,0.22897328305152223,0.0,0.32718922496748337,25.489202904201946,11.086487082791388,0.37418907787894073,300.75689986993336,144.32435413956944,156.4325457303639,328.1297710735363,620.8459998121555,289.35146822711226,139.0189372056026,150.33253102150962,328.1297710735363,598.3648708279139,0,0,0,0,0,1,0,0,Low
8.47,7.14,7.57,10.11,95,0.0,100,0.039,0.0,0.151,8.6,6.4,0.276,5.0,1.0,4.0,14.6,35.0,12.8,2.6,10.3,29.5,89.9,0,0,0,0,0,1,0,0,Low
16.38,16.42,15.66,16.72,90,0.0,2,0.429,0.0,0.125,14.4,14.9,0.307,70.0,42.0,28.0,308.1,149.5,128.3,77.0,51.3,387.5,273.9,0,0,0,0,0,0,0,1,Low
18.062649710129072,18.165338872000753,17.504500433177675,18.62201430572133,85,0.4228790457061451,97,0.6417429193356138,0.0,0.3840242486157941,23.662430637281716,17.56229913147303,0.4072364884377373,371.0527311909641,240.1175866898252,130.9351445011389,466.82594219954444,705.7068063185266,378.48188728694004,244.8162138747153,133.66567341222478,466.82594219954444,720.2649870046698,0,0,0,0,0,0,0,0,Low
6.86,6.86,6.45,7.72,92,0.17,54,0.506,0.0,0.208,9.7,4.9,0.382,7.0,2.0,5.0,26.9,43.6,17.2,4.9,12.3,56.3,106.9,0,0,0,1,0,0,0,0,Low
19.167475391052726,19.450731772359894,17.857763961150845,19.332221230932984,88,0.008914539564277261,96,0.06321746228504889,0.0,0.19936566774654918,36.83310393347749,17.962278944952605,0.2890973734375519,148.9257121702977,25.811394724763034,123.11431744553465,51.74507579843676,681.2182833873275,167.39083979644104,29.025675150507254,138.3651646459338,51.74507579843676,765.7890713560619,0,0,0,0,0,0,0,0,Low
